,tweet,replies
0,【リツイート熱望！皆様に報告です③】当該団体は今後は誤解を招いた箇所を来年度から削除し、プールに入ることを強制することのないよう沖縄県教育委員会と連携して現場の先生方に伝えていく」とのことです。子供たちのことを心配し、声をあげていただいた皆様に感謝申し上げます。以上、報告です。,[]
1,【リツイート熱望！皆様に報告です②】このたび、この副読本の執筆団体が「プールに入ることを強制するための記述ではないが、誤解の基になってしまっていることは私たちの伝え方の問題もあったかもしれない。申し訳ない」との謝罪の声明が出されました。,[]
2,【リツイート熱望！皆様に報告です①】以前、私のTwitterやFacebookに「月経中に水泳を行っても大丈夫！」という、沖縄県で使われている副読本の記述に関してたくさんの問い合わせをいただきました。以下、報告です。,[]
3,【リツイートお願いします！】８月２４日正午現在、台風２０号の影響により山梨県内においては国内地方には雷・洪水注意報が出されています。都留・大月・上野原・道志・富士吉田には大雨警報発令中です。今後の気象情報などに十分お気をつけくださ… https://t.co/WpO69z2zTe,[]
4,【リツイート熱望！】山梨県内各地、大雨や洪水に関する警報が発令されています。北杜市では国道１４１号線が土砂流出のため箕輪〜清里間で９kmにわたって通行止となるなど、被害報告も確認しています。何かお困りのことがございましたら、遠慮な… https://t.co/ptvsh7c9C2,[]
