,tweet,replies
0,"新しい改憲阻止理論登場！
護憲派はいろいろ考えるね。
感心するよ。 https://t.co/Bkme1WJf7z","[' 改憲を嫌がる人たちって変化を怖がっているのでしょうか？\u3000変化は嫌だ。今のままが良い。今の状態がずっと続いて欲しい・・・今って、そんなに幸せか？\u3000また、中国や韓国に国土を切り盗られても、北朝鮮にミサイルを… https://t.co/Ew2PJixkru', ' なん分化しようとも関係ないと思います‼️必用なことは必要なことでしょう。その必要性が全員でなくてもね、国として必要なことなら\nと思います。議論すらしない、させない考えには閉塞感しかないし与しない。\nなんてね', ' 改正論議すると紛争が起きるトンデモ説\nアホか！ https://t.co/4GhRTxADWy', ' それでは二大政党による政権交代も、紅白歌合戦も禁止ですね。\n愚の骨頂。', ' 前のツイートをうっかり消してしまいました。\nそこはお詫び申し上げます。\n私はあくまで可能性の事を話しただけです。\n憲法改正時に国民が二分化して下手したら内紛が起こる可能性は十分考えられますよ。\nブレクジ… https://t.co/AN0zIo5s4p', ' 消したのかな？引用が見えない(´･ω･｀)', ' ネットでも「日本第一党は保守票を分かれさせるために作られた左翼団体だから、絶対に投票するな！！」って人いますよね。', ' 大日本帝国憲法を改正して日本国憲法を制定した時も含め、以来一回も国民の審判を受けていない憲法です。憲法を守れ、民主主義を守れと言う者に限って、民主主義の根本たる正統性を問わない間抜けです。', ' 平和ボケの壁が次々と。', ' (´Д` )野党がポンコツすぎるしもう無茶苦茶ですね。\nもし日本第一党が強烈な野党になってくれたらもう少しピリッとしそうな気もするんですけど。', ' 別れた方が議論深まりますよね！', ' 改憲しようとしたら、俺達護憲派は人〇ししてでも阻止してやるという恐ろしい思想が垣間見えますね。', ' 中国によって世界がめちゃくちゃに分断させられそうなのになんやこのくそ理論', ' 安倍さんも憲法改正する前に、自民党を改革しないとね。']"
1,"4年前、『カエルの楽園』(新潮文庫)を書いたとき、「これが100万部売れたら日本は変わる！」と思ったが、未だ文庫を含めて60万部…。
私には日本を変える力はまるでなかった… https://t.co/StVBmBPB93","[' 4年前、父に「カエルの楽園」を読まされ意識が変わった若者の一人でした。もっと広めたい。', ' まだまだこれからだと思いたいですね。\nやはり宣伝広告をもっとやるべきなんでしょう。', ' 頭カチコチの大人より、子供たちに進んで読ませたいです。\n百田先生の挿し絵のカエルさんも可愛かったけど、清水ともみさんが漫画にして下さらないだろうか…\n強力なタッグ✊🏼✨', ' 60%達成しましたよ。', ' 私は両方とも買ったよ。\nセンセー悲観せんといてや、そのうちブレイクスルーが起きるって👍', ' 50年間、まったく本を読んだ事がない私ですが読んでみたくなりました。\n読みます！\nちなみに桜井誠さんの\n「嫌韓流、反日撃退マニュアル」も注文したとこです😊', ' カエルの楽園とその2020\n間違いなく平和ボケした日本に一石を投じ国防を意識づける種子を播いたと確信してます\nカエルの楽園が地獄と化す日\nの後書きで「中国の脅威」をはっきり言葉にして下さった先生の勇気は… https://t.co/Bq75sU6EbP', ' 僕はこの本を読んで、素晴らしい作品だと思い、知人の子供達に貸して読ませてしまいました😰\n僕のせいで売上部数減ったんだと思います。\nごめんなさい😖', ' 買いました\n娘にも読ませました😊', ' 百田先生、そのお気持ちがあるならやはり政治家になるべきだと思います。\n国会議員でなくとも兵庫県知事から是非お願い致します😃', ' 私もこれで目が覚めた。\nそれまでは日曜の朝のテレビで偉そうな人達が話している事が正しいのだと思っていた。\n今も世間はそんな人ばかりだが', ' 僕は永遠の0を読んで目が覚めました。\n子どもたちにも伝えて行きたいと思います。', ' 読者の一人一人がカエルの楽園を知人に勧めていけば影響の輪は広まると信じてます。1人の活動は小さな小石程度であっても波紋は広がってくると思います。とりあえず私は最低10人に勧めます。自腹で買って配っていきます。', ' ツーステップめ…💢', ' 人間は愚かだから、永遠に平和は続くと思ってるけど、歴史を振り返ると、戦争の繰り返し。第二次世界大戦後も世界のあちこちで諍いがおきている。\nそんな事起こらないと呑気に構えているのは日本人だけ、、政治家が憲… https://t.co/P6lc9x30N1', ' 少なくても小中学生の我が子は理解できております。ありがとうございます😊', ' 少なくとも私は変わりました\n一気に変われなくとも、少しづつ渦となって変わりつつあります\nそれは間違い無いと確信しております', ' リアルチェリーブロッサムがいるシナリオだったら如何でしょう❔🤗', ' 日本って井戸は、世界に開いて居る？', ' 愛知県民は、そのきっかけを手に入れました。\nそこから日本の危機を知りました。\n先生のご著書、日本国紀\nも、衝撃でしたが、カエルの楽園も次に購入にします。\n日本は本当にもう駄目なのでしょうか。\n諦めたくありません。', ' 本気は伝わっています。身方を増やさなければ。自分の事しか考えない間抜けな議員が多過ぎです。', ' 先週石垣島に旅行に行ってきましたが、妻がポツリとここもウシガエルに食べられちゃうのかなと\n私の部屋にあるカエルの楽園を読んでいたようです', ' マスゴミが味方しても立憲がまた、政権を取るほど国民は馬鹿ではないが、じわじわと迫る危機に気付かない愚かさがある。カエルの楽園の執筆は素晴らしい事です。あとは桜井氏のような政治家の動向に期待したい。たとえ… https://t.co/3lETwNOFnF', ' 先生、映像作品化のオファーは無かったんでしょうか？。', ' 実質、100万人以上の人が読んでいます。図書館で読んだり、ネットで購入したりしてる人も居ますから。また世の中は急に変わりはしません。皆が声を上げて徐々に変わっていくんです。下の世代の為に大人が頑張れば良… https://t.co/JnH0L7yX1b', ' そんなことはないです。百田さんの本読んで考え方変わった人はたくさんいると思います。自分も永遠の0の影響で考え方が変わりました。', ' 60万部\n凄い！\u3000\n人気作家なんですね〜', ' ナイトスクープで\u3000何とか出来ないでしょうか…', ' 60万部も凄いと思う。でも100万部でも変わらないと思う。', ' いや、百田さんの力はそんなもんで測るものじゃない‼️百田さんは永遠です‼️百田さんが力を発揮するのはその思い、その発想、その捉え所のない、自由奔放な考えです‼️絶対に挫けない様に後ろから押し続けます‼️フレーフレー百田‼️', ' まだまだ知らない人が多いのだと思います。\n読めば、覚醒する事間違い無いと思います。\n私も妻もその一人です。', ' 「自民党の国会議員の中に、本気で憲法改正をやりたいなんて考えてる人間」\n\nを選挙で選んでいる自分達にも責任は有る。\n\n人事と考えないで、地元の国会議員に陳情するなど百田氏の様に、相当乱暴な言い方だが言葉や行動にしなければ何年経っても変わらない。', ' なぜか泣けてきた。未来への絶望が桜井氏との対談を呼び寄せたのではと感じている。聡明なジャーナリストの言論は多くの国民を目覚めさせます。しかし、政治的選択肢が桜井氏だけです。より著名な方が自民党を超える選… https://t.co/XjHzPAC1It', ' 既に相当変えていると思うんですが。保守の弱かった部分である百田さんたちの持つ文章の力は大きいと思います。言葉の国なのですね。日本は。', ' 「カエルの楽園」\n「カエルの楽園 2020」\n両方とも読んで、現代の日本がどれくらいのレベルかよく分かりました。\n\n読んだ後に、Twitterに感想や写真を載せてます！\n\nすぐに母親や叔父に勧めて、読んでもらってます！', ' 私は百田さんの本を読み、読書が好きになりました。\nカエルの楽園を読み、真剣に国を考えるようになりました。\n日本国紀を読み正しい歴史認識ができました。\nありがとうございます。', ' 少なくとも自分は変われました。このままではやばいと思って嫁、知人、友人色々布教して効果出てますよ👍', ' 仕方ないね…在日の方が生粋の日本人より多いんだもん。通名が使えるから皆気付かないだけでしょ。それに今上に立っている人間は60年代の革命派の残党が多いでしょうね。つまり左の人。', ' 政治に全く興味がない沢山の人に読んで欲しいです✨私はこの本で一層国の事、特に国防や憲法を考える様になりました\n次のミステリー楽しみにしてます🎵(*￣ー￣) https://t.co/l1E80lTSpZ', ' まだ勝負はこれからよ💪\n参戦する人、一杯にするわ🤩', ' 私自身が変わりました！\n\nそれ以上でも、それ以下でもありませんが、百田先生と出会えて本当に感謝してもしきれません！\n\n私の娘も私からなんらかの影響を受けてくれると信じております！', ' 発売当時会社の人にオススメは？\nと聞かれたら\n《カエルの楽園》と答えていた。\nオススメしたメンバーは今皆\n《カエルの楽園2020》も持っている。\nミーティング後 日本について熱く語る若い社員が増えています。\n\nまだまだ望みはあります！', ' 私も『カエルの楽園』を読んで、日本は侵略される危険がもうすぐそこにあるんだと知りました。\n中共🇨🇳は話し合いでわかる民族ではないんだと知りました。\n憲法改正は日本人が日本国を守る為、命を守る為に本当に最… https://t.co/OQH1q4HBll', ' 60万部でもスゲエ！でございます。一人の男の手によって日本は変わりつつある。', ' 学校の先生に言ったら図書室に入荷してくれました。', ' 変わりたくない人達のせい。今のままのほうが都合がいい人達のせい。自分さえよければそれで良いという人達のせい。百田はんのせいじゃおまへん。', ' きっと三島由紀夫も同じことを思ったのではないでしょうか。でも、僕は貴方のお陰で愛国者になれました。有難う御座います。', ' 百田さんはじめ、虎ノ門メンバーで日本のために、引き続きよろしくお願いします😌', ' 戦後の自虐史観教育、マスコミの偏向から解放される世代へ有権者総とっかえが終わるまで無理だと思いますが、それまでもつかどうか？', ' 香港情勢や台湾の将来に鑑みると、「カエルの楽園」が予言書であったことに日本人が気づきます。なので、本格的に売れ始めるのはこれからです。', ' 「カエルの楽園」は、読めば日本の平和ボケがハッキリとわかる作品です。読まない人は「単なる読まず嫌い」か「中共の恐ろしさに目を向けるのが怖い」かのどちらかでしょう。読みやすい作品だから一気に読めるので、後者の平和ボケでいたい人が多いのでしょうか。', ' 私は友人の息子14歳に『カエルの楽園』『カエルの楽園2020』をプレゼントしました。\n学校で周りの子にも薦めてくれるといいのですが。', ' 芥川、100里の半ばは99里とか、あと390000万部うれたら、道半ばだ諦めるな。せめてそれまで持ってくれ日本、後の1万部は俺が買おう？かな、', ' 『カエルの楽園』を高2娘に読ませたら、「誰も朝日新聞を読まなくなるのでは？」と言っていました。将来は少し変わるかもしれません。', ' アニメ化するのはどぉ～でしょ～か？スチームボートは体中、星条旗柄にして！ハンニバル兄弟は体中、迷彩柄にして！そして、ウシガエルは体中、真っ赤かにして！一刻も早くひとりでも多くの日本人に知ってもらいたいです！理解してもらいたいです！', ' カエルの楽園·カエルの楽園2020\nクラウドファンディングで新聞全社スポーツ新聞も含め 全面広告入れませんか?', ' あの本がきっかけで憲法や国防についてより真剣に考えるようになりました。そういう人、多いと思います。', ' 『これが100万部売れたら日本は変わる！』百田さん ‼︎ あと４０万部売れたら 日本が変わるのですよ ‼︎ イケます。。', ' 息子がカエルの楽園2020を夏休み宿題の読書感想文として提出していました。ツーステップとかググって一生懸命調べて書いてました。', ' 少なくとも、\n僕の考えは変わりました。\n\nありがとうございました。', ' 他の本を薦めた覚えがありませんが、カエルの楽園は娘に読むように薦めました。\n\n誰かに読ませたいと思う本て、名著違いますか？そのような本は、売れた数の何倍もの影響を人々に与えてると思います。', ' 良いねのボタンを押せない自分が、今モンゴル人権弾圧抗議デモの中いる。', ' 学校の図書室に置いてほしいわ', ' 宇宙戦艦ヤマトで言うなら\n波動エネルギー充填60%だから\n状況を一変させる波動砲を撃てない\nということか...\n\n苦戦は続くけどまだまだ百田艦長には頑張ってもらわないとなあ😅', ' 百田先生、私は、この夏に買わせて頂きました！尖閣諸島危機で、百田先生の本を読みたくなったのです！\n必ずいきますよ！100万部！', ' 正直に告白致します。\n先生の作品は映像で『永遠の0』『海賊と呼ばれた男』の2作品を観ただけで小説は読んでいません...\n『カエルの楽園』もかなり気になっていたのですが、買おうとした時にはかなり話題になっ… https://t.co/8tp8JHjelo', ' 憲法改正反対派の友達に薦めましたが軽くあしらわれてしまいました。\nナパージュの様なバッドエンドは絶対に避けないといけないと思っています。\nだからこそ憲法改正の必要性が分かる人が一人でも増えて欲しいです。', ' 尖閣取られるか、半島のヘボミサイルが間違って東京か大阪に落ちたら変わるんじゃありませんが？', ' 日本を変えることができるのは\n桜井誠、日本第一\n百田尚樹さんにもそれが分かっているので対談したのだろう。\n多くの日本国民が分かるであろうが、\n分かっただけでは変わらない。\n手遅れかも知れぬが、\n我々は日… https://t.co/tLsDKbxMN3', ' 議員になるべきだと思います', ' 「カエルの楽園」皆さん読んで〰️(´Д｀)\n家の中学生も読んでるでー\n知らないと人生損する⁉️ https://t.co/JPrJsEj6Cw', ' テレビに洗脳された投票率が高い世代が入れ替わるのが先か、日本が乗っ取られるのが先かいい勝負です。\n先生はだいぶ前者を進めてくださった', ' 徐々に変わりますよ。急激に変わると違う方向に行くかもしれませんから…', ' 図書館での貸出、古書店売上、フリマなどの個人間売買も含めたら、実質100万部以上の売上だと思う。', ' .\n人間の本当の《気付き時》って\n我が身に何かがふりかかり\n「…どうしよう」と\n我が事として思案に暮れる時\nしかし国防においては\nそれでは刻既に遅し\n\n今回のコロナは不幸なようで\n表裏一体\n与えられた… https://t.co/0zXgQBsNLu', ' 1冊買って家族4人で\n回し読みしちゃいました…🙏\n\n読んだ後は親戚の子に…😅\n\n1冊で5人が…ゴメンなさい(^-^;)', ' 朝日やツチノコが、思ったより影響力あったからね。おっちゃんはドン・キホーテだ', ' 私はこの本を読んで正気に返りました。', ' 投石が波紋を作り広がっていくのを待つ時間があるといいですね。', ' 少なくとも私は180度変わりました‼️\n私のような人は少なくないと思います。\n\n売れます‼️変わります‼️\n\nそれに60万部って…凄いですよ😳\n\n残り40万の人達はまさか図書館じゃないでしょうね😩⁉️', ' 日本は少しずつ変わってきていると思います。カエルの楽園が100万部売れるのは何時になるか分かりません。', ' 米中が軍事衝突する場所として、ここがちょうどいい。', ' その60万人が日本を変えるかもしれないじゃないですか！', ' よし！カエルの楽園を宣伝しよ！\n読んだら分かる、読んだら変わる🐸', ' (´Д` )カエルの楽園にせよ、日本第一党にせよ、もっとメディアが取り上げたら売れると思います。\nコアな支持層には浸透するんですけど。\nなんかいい手はないものなのか…', ' これから60万1冊目買ってきます！すんませんでした！', ' あの頃よりは確実に変わりつつあると思います。\n先生たち、保守論客のおかげです。', ' 百田さんの予想は当たるのに，今回の予想はかなりヤバいです。\nどうにかして覆さないと！', ' 文庫のほうですが買いました！', ' 国会で人工地震はあると言ってるのが知れ渡れば少し変わりますかね？\nhttps://t.co/wtiSE2Nw7s', ' @ayoo1228 少しずつですが日本は確実に変わってきています。自信を持って下さい。\nきっと１００万部へ到達して日本は変わります。', ' 百田さんの影響力は絶大だと思います。', ' 私は影響をうけて考え方を変えて頂きました。\n感謝しております。\n少しずつ少しずつ変わってると思います！\n引き続きいい本をよろしくお願いします。', ' 私はその60万分の1人ですよ！']"
2,口にしてるだけですけどね。 https://t.co/2rt3A1AiQx,"[' 結局、中国、アメリカが絶対させないでしょう。負けて生き恥を晒すのが敗戦国です。', ' 自民党支持者は改憲やるやる詐欺に騙され続けて、「20年後」も自民党支持のままでしたら、カエルの楽園のローラと同じですね。', ' 身内に反対者がいたんでしょうねえ。消極的反対者なんでしょうが。', ' 御意!', ' はっきり、殺人を口にする活動家もいますが。 https://t.co/tBp6h3KNrl', ' 皇位継承も解決できなかった。', ' @HarukoUchiyama 安倍総理一人で改憲できるわけじゃないですよ。\n世論を盛り上げないと国民投票で否決されたらさらに遠退く。', ' @0dy3253j1b22201 公明党、創価学会と離れなければ、憲法改正は無理でしょう!', ' 石原慎太郎さんは\n改憲？？\u3000破棄でしょ！！\n・・と言っていたと思います\nまあもう政治家では有りませんが', ' ひと昔前は政治家が憲法改正を議論すると言うことさえ憚られてた事を考えると少しずつは前進してるのでしょうけど…\n他国は待ってくれませんよね。', ' 憲法で護られているから侵略されることはないとおもわれてるんですかねぇ?', ' 幸福実現党の釈量子さんもかなり以前から選挙演説等で安倍総理のことを憲法改正やるやる詐欺、と言ってました。釈さんも宗教色が無ければ桜井誠さん同様に百田さんと会話が噛み合う部分が多いと思います。', ' 安倍総理ですら口だけですか。なんか悲しい。', ' 改憲はコロナ禍じゃ厳しいでしょうね。国民心理も向かないだろうし国民投票も伴うからコロナが引いたタイミングで再登板する流れか・', ' 言えば人気出るしね', ' 言うだけマシってのは甘いですかね', ' 中川昭一先生みたいな方が総理の周りに大勢いれば推し進められられたと思いますけどね。なかなか厳しいのでしょうね。', ' 公明党と連立してる状態では無理ですね。自民党議員が彼らの支援なしに選挙で勝てるようにならないと。\n\n10年もすれば変わるのでは。', ' 尖閣諸島が占領されても国会の前では憲法改正反対の抗議活動があると思ってるので口にするだけでもマシな方だと思います。', ' 現実問題として公明党が改憲派かと言えばそうではないので、国会議員で2/3は遠すぎた。\n\n新国民民主党の議席を伸ばさせ、立憲を死滅させるしか方法はないと思われる。', ' 岸信介の孫というブランド力で言いやすいんだと思います。', ' (´Д` )私もなんちゃってだと思います。在任期間は長かったけどアプローチしてる気がしません。', ' 安倍総理は改憲したいから口にしていると思いますよ。尊敬してやまない祖父の遺志ですから。\n邪魔する奴ばかりが周りにいるので忸怩たる思いはあると思います。自民党内にもいますが、まずは公明党かな。', ' 百田さんが、与党は9割5分クズって言ってたのが頭から離れない💧']"
