,tweet,replies
0,"本日、自民党総裁選が告示されました。
私は菅義偉候補を支持しています。
官房副長官として３年7ヶ月部下として仕事をしました。
菅長官は危機管理での瞬発力、国民の気持ちに寄り添った政策遂行に特に秀でています。
コロナ危機の中で安倍総理の路線を切れ目なく着実に引き継げる人物です。","[' まだ官房長官のポストは回ってこないのですか？', ' 国難を乗り切れるのは、石破総理だけだと思います！\n＃石破茂を支持します', ' そろそろ古い二階建てを壊したい。施工を誰にしようかな？', ' 自助とかいうなら、料亭で食事しないで頂きたい‼️未来ある子供たちはこども食堂らしいじゃない😤😤😤あと、給食が唯一の栄養源の子供いるらしいです😫それなのに料亭で食事🤒🤒🤒ショック😱⤵️⤵️とお伝えください‼️信じられない‼️意地が悪いです‼️', ' 昨日の夜ガースーで投函したよー。\n次は安倍ちゃん、次は世耕さんがいい。信頼できる', ' 頑張って下さいませ‼️', ' 静かに注目してます、どうしていられるかなと思ってましたよ。将来は官房長官だと思ってます。ガンバレ・・・。', ' 世耕さんのお墨付きでしたら\n応援します！', ' 「安倍総理の路線」と大ざっぱに言われると、モリカケ桜路線も含まれるのだろうかという疑問が湧きます。ここも含めて切れ目なく退き継がれては困るのです。いかんせん菅さんはいままで安倍信三氏を守ることに必死だったのが明らか。この疑惑を解く努力は？', ' なんでしょう？\n外国人が国民健康保険に2泊3日の観光で来た外国人も加入可能。3ヶ月ビザ取得で、国民健康保険、児童手当て等を外国人に適用。｢再入国手続きの延長」をしていれば本国に帰っても5年間日本の国保… https://t.co/FBPzzqrNmw', ' いつもご苦労様です。私も和歌山市でのたくさん思いある一人です。YMCAを立ち上げたり、住友金属で働いたり。とにかく体に気を付けて頑張ってください。汗の香りを知っている人が総理になられたらそれはもっと庶民のよい国ができる。', ' @kougakuya_ 頑張って下さい。', ' 俺たちのガースー✨応援してますよ！', ' 次は世耕さんも立候補してくださいね‼️👍️', ' 世耕さんも総理大臣に良いと思います。', ' 世耕さん中国人追い払ってください、北海道と新潟と…ここ日本ですよね？何で中国人が好き勝手してるのか…？', ' 世耕さん応援してます。菅さんの支持にまわると伺い、安心しました。世耕さんに対しては\u3000若手のホープの認識です‼️自民党を宜しくお願いします‼️', ' 世耕さん、早く衆院議員になってください。', ' 安倍政権を引き継ぐは良いが、コロナ終息ご日本をどの様なだ国にするのかを発表して欲しかったですね。\n足下の政策ばかりで、菅ビジョンを聞きたかった。', ' お疲れ様でございます。\n是非とも貴方にも幹事長になって欲しいです。', ' @shiba_masa 安倍が辞めることは世界が許さないようなことを以前語っていた世耕先生。菅に対する世界の見方も教えていただけますか。', ' @at4857 7年8ヶ月の安倍政権により、日本が抱える国防・皇室・外交（拉致問題を含む）の問題がより鮮明に提示されました。\n民主党政権では考えられないことで、日本を守り発展させていく上で避けられない… https://t.co/sT1rAprdOT', ' 次期自民党幹事長お願いします。', ' 🌸先ます様に✨ https://t.co/Gqve87StkN', ' 世耕氏、そんな目立たないところで燻っていないで、早く出て来て頂きたい。🔥二階俊博害老🔥赤羽馬鹿大臣、森まさ子クズ法務大臣、この三ポストを兼務して貰えたらとても日本国民は嬉しい。喫緊の課題は売国大臣の一… https://t.co/utl20hPGQB', ' 国民の為に情報を開示（不都合もあるだろう中）ありがとうごいます。貴殿の支持を支持します（変な日本語でごめんなさい）', ' 和歌山、新宮の星🤩', ' 菅官房長官はめちゃくちゃに仕事が出来る方とお伺いしております。抜群の仕事力と人間性と運を持ち合わせているからこそ裸一貫で総理にまで上り詰められたんですね。', ' 行政が完全年功序列\u3000必ず給料貰える\u3000低所得者のため給料天引きの税は無しにしてほしい', ' 菅さんは間違いなく良い総理になられるでしょうが、ゆくゆくは世耕さんにも総理になっていただきたい。\nそのためにはまず衆議院への鞍替えを。\n期待しています。', ' スガ政権でも世耕先生のご活躍を期待しています！', ' 地獄の継続', ' @SELDOMILLEGAL 世耕先生と河野先生には、菅内閣で、重要閣僚を担って貰い、自民党の次世代の総裁候補として、切磋琢磨して頂きたいです。\n\n来年の総裁選は、菅先生、河野先生、世耕先生で争って頂きたいです。', ' これからは中韓に見切りをつけて、米国や台湾とがっちりタッグを組んで欲しいです。\nその時は世耕さんに期待します。\n親中親韓派議員はいりません。', ' 公明党を切り離して下さい。\n国交省を自民党に戻して下さい。', ' 私は、世耕参議院幹事長を尊敬しています。特にロシア政策に精通されておられるかと存じます。', ' 世耕さん、立ち上がってくれ〜‼︎', ' 世耕さんがでないと！', ' 次は、衆議院で国政へお願いします', ' 世耕先生、二階氏に変わって自民党幹事長やって下さい❗️🙏\n世耕先生の説得力あるご発言や調整力は非常に幹事長向きと思います‼️👍\nもちろんご自身で選択出来る事では無いのでしょうが強く望んでおります🙋\u200d♂️', ' いつの日か世耕さんが総理大臣になられる日をお待ちしております。', ' @fPzpPpmlzJ9eEAh 憲法改正して下さい', ' @en0_82 その次、もしくは次の次 は貴方の出番です。', ' @MA9MRUpQtYnCgnj 世耕さん大好きです！', ' 世耕さんには、是非とも政府の重責を担っていただきたい。', ' 外務大臣か防衛大臣やってほしいです', ' 僕もそう思う、多分だけどみんなそう思っていると思う', ' 世耕さん\n日本のため頑張って下さい\u3000注目しています', ' どこに国民に寄り添った政策があったのか教えてもらっていいですか？', ' となると世耕さんは官房長官ですかね。', ' 新政権でお力を発揮頂くことを信じております。', ' 確かに今の状況、変えるのではなく確り引き継げてかつ今後を考えられるような展開の出来る人になっていただくのが望ましいかと思います。\n後ろから鉄砲打つようなやつとか、六本木の方達と手々繋いでニタニタしてるやつは信用できない。', ' アイヌ利権の修正は入れて下さいね', ' 世耕さん、大臣やってね。', ' 今回の総裁選、見え見えの派閥抗争。そして党員無視、党員投票を求めて集結した若手議員は、是非この機会に派閥脱却と党員無視に対する反抗心から、菅さんへの投票を拒否してほしい。勇気ある行動を見せて。でないと… https://t.co/6MKHzvI8YV', ' 財務省の岸田氏\n完全野党の石破氏\nと言う両氏と菅氏を比較する事が\nそもそも……(笑)', ' 総理大臣になる為にワンステップ〜ツーステップ〜和歌山の衆議院選にお立ちください。', ' 衆院から出馬して下さい。', ' 後期高齢者だけタバコ安くしてあげてくださいよ若者だけ値上がりでいいです', ' 安倍首相の路線を引き継げる方ということで菅官房長官を支持されるとのこと、一市民の私も同感です。\nですが本当に私が望んでおりますのは、世耕さんが衆議院から出馬し、いずれは日本国総理大臣に成られる未来です。', ' 外務大臣世耕さんがいい', ' 菅政権になったら残りの任期1年で小泉進次郎の努力が覆されそうですね', ' 次の長官は世耕さんですね❤️', ' ´◡` 世耕さんも早く衆議院に鞍替えしなきゃ。\n\n２Ｆそろそろ引退して貰ってさー', ' 世耕先生、コロナ禍で勉学にも経済的にも困窮している大学生を救ってください。卒業後に就職して納税できる健全な社会人を育成するためにも切に願います。', ' 言葉とは、真逆の政策を行った7年としか思えない。それを引き継ぐ人を支持ってよくわからない…', ' @hry_21 世耕先生、今回の総裁選では菅氏で確定でしょうが、次期選挙では是非手を上げて頂きたい、外交面は安倍総理の路線を継承しつつ、国内の政策では日本国民優先の政策に転換して頂きたい、経産大臣の経… https://t.co/S2WqwjS1lN', ' しかし、石破茂氏を担ぐ推薦人とは？\n国賊売国奴議員が自民党内にも20人はいることになる。', ' 世耕先生、次くらいに\n期待してますよ！', ' 世耕さんにももっとがんばってほしい。', ' へぇ〜…\n\nま、世耕氏がおっしゃっているのは\n菅氏単体で見た、\n〝以前の〟菅氏ですから。\n\nウポポイ絡みの菅氏。\n竹中・橋下と懇意の菅氏。\n消費税減税もしない菅氏。\n\n…で、国民に寄り添う政策に遂行するという菅氏は、同一人物ですか❓ww', ' 次は世耕さん出て下さい。', ' でも我々に投票権はありません。是非とも首相公選制の議論を進めて頂きたいです。', ' 投票用紙、投函しました。\n応援してます。', ' 自身の意思表示をすることが政治家としての基本的な本質ではないのかな！\n国民に執っての選択基準に成るのですからね！\n明確な意思表示、ありがとうさん', ' なりすまし自民が増えてきましたね\n\nどうしても菅義偉さんに当選されたら困るヤトウのような方々が多い地域は、独自の投票をすると言っています\n\n党則で決まっている投票に、党員でありながらイチャモンをつけ、政治不振をマスコミとともに煽る方々\n残念です', ' @LQOmyBFIzaQhpiN 次は世耕さんに期待してます。安倍総理の路線を継承し、日本人の為の日本を！', ' 世耕官房長官の声が多くて良かった。\n世耕先生のハキハキとしたお話方は、非常に聞きやすく広報に適任だと思います。', ' 後に世耕さん本人が出てきていだだけると信じて待ってます', ' 国民として嬉しいです！', ' 世耕官房長官もいいですねえ。', ' 世耕さんには外務大臣か官房長官になって欲しい。\nそして時期総理！\n期待してます！', ' @machicarmen 世耕さんにも期待してます。\nよろしくお願いします┏〇゛', ' 世耕氏には是非二階氏に変わって衆議院選挙に出て将来の首相を狙って欲しい', ' 官房長官になって左翼新聞記者達をボコボコに論破して下さい、お願いします🤲🤲🤲', ' 世耕さん、菅さんの次の次位に総理になって下さい。\n期待してます。\n総理になり朝鮮人参🥕国家をボコボコにして下さい👊👊👊', ' とりあえず菅先生に総理になられて、それから世耕先生が近い将来、総理大臣になられることを心より期待しております。', ' 世耕さん官房長官あるか🤔', ' 世耕さん、安倍総理は何故急に辞任なさったのか、考えれば直ぐ分かることです。阿部内閣の辞任時の内閣の不祥事はどなたの責任ですか？安倍総理に一番忖度していたのは菅官房長官でしょう。官房長官が眼を光らせてい… https://t.co/RvlU39xmuN', ' 世耕さんの入閣期待しています。\n防衛か外相、幹部職で是非頑張ってください！', ' 現代の選ばれた貴族「アイヌ」とはどういう人たちなのか、その定義を、政府もメディアも語ってくれない異常、みんなが大不満。明治のお雇い外人が「アイヌには白人の血が」と言った誤解は、今は学問的に否定されてい… https://t.co/8V7UvD4rfr', ' @shiba_masa 菅官房長官、深夜の地震や豪雨被害にも対応され、寝る時間あるのでしょうか？\n横浜のご家族と過ごすこともままならない。\n「寝」は忘れても「食」は忘れず、甘いもの🥞を補給してもらいたいです。', ' 世耕さん、ここでいったん沖縄知事になって、沖縄を守り戻してくれませんか？', ' 次は、世耕総理お願いしますm(__)m', ' 官房長官には世耕さんが相応しい。', ' 世耕さん、和歌山選挙区から衆院選に立候補出来そうですか？\n衆院に換わらないと幹事長、官房長官、更に総理の道は開けません。\n党役員人事に注目しています。', ' 世耕氏の経産大臣、復帰を望みます', ' 世耕さんが総理になってほしいです。', ' 緊縮財政派国民しばき上げ総理にならぬようお願い申し上げます', ' 世耕先生、次回は衆議院にくら替えしていただいて、ぜひ総理を目指してください。', ' @1aveE 世耕さんも早く\n表にもっと出てくださいね。\n能力とやる気のある方は出るべきです。', ' 応援しています。これからの我が国の舵取りを何卒よろしくお願いいたします。そして将来は世耕さん、期待しています。', ' @22sunrise 世耕さんいいな♡', ' 世耕官房長官で\nお願い致します', ' 菅氏しかいないでしょう。\nだがしかし、習近平の国賓招待は命を懸けて断固反対する！', ' ウポポイなんたらでイマイチ信用出来んでいたけど\n世耕氏が そう仰るんなら支持しますわ。\n個人的には世耕氏に日本の舵取りをしてほしいんやけどね。', ' 世耕さんも支持していますからね。\n今後とも日本の為御尽力ください。\n(๑^ ^๑)', ' 世耕官房長官を見たい！\nそうすれば\n強い日本になると信じてる', ' 憲法改正に挑戦すると仰っていましたね\n期待してます', ' 世耕さん次はご苦労でも菅さんの\n官房長官お願いしたい、年寄りは\u3000いかん他国に対してはっきり自国の意見を~~~😊', ' 竹島も何とかしてね。', ' 今は誰かの応援ですが、早いとこ衆院に鞍替えして首相を目指して下さい。いや本当に。', ' 官房長官は世耕さんだと思ってます', ' 世耕さんにも是非総理をやって欲しい', "" 持続化給付金で17回目の不備メールです。特例④'で税務署代替公的書類を添付ファイルを送信。中小企業庁の職員とやり取りにも、どこが不備か分からないの返答。何の為のコロナ禍の制度ですか。これを助けてくれる… https://t.co/qGCD0VPd3n"", ' @ksm_mam 官房長官は、世耕氏か河野氏か高市氏。\n進次郎とか、何言ってるかわからないおじいちゃん議員じゃダメ。', ' 菅さんも世耕さんも応援します。', ' 二階と密接なガースーがそんなにいいのか⁉️和歌山県人の考え方はいまいち理解出来ない', ' 経済対策だけはアベノミクスを引き継いではいけない。日本の1人当たりのGDPが３０位近くまで下がっているが、引き継いでいくと６０位くらいまで下がり貧困国の仲間入りになる。', ' 世良弘成衆議院議員様👑\u3000どうぞ宜しくお願い申し上げます\n菅新総理大臣様👑\nが、日本国をお守り下さいます\nおめでとうございます🇯🇵🎉\nGAIN🌸\n冷静なご判断', ' 岸和田の土井ですが、世耕さん次は貴方が立候補するんですよ。段取りしておいて下さい。', ' @R_Saruwatari_ 衆議院に鞍替えして総理の椅子を目指していただけませんか。', ' スガは嘘つきですよ。数々のアベの違憲・違法行為の共犯者です。', ' @yute_tet 応援しています!', ' 菅総理には菅官房長官がいない問題を世耕さんが解決なさることを期待しております。', ' 世耕さん参議院議員だからなぁ\n\n）Oo｡.（´-`）\n\n個人的にはそこが残念', ' 芸能人特別扱いをやめろ', ' 世耕さんが入閣して菅内閣を支えりゃいいやん。\n#世耕さんガンバレ！', ' 世耕大臣が支えるなら\nまぁー ガース でもイイカ！\n\nオイラは世耕大臣を買っている。\n\n ι(´ q｀υ)', ' 世耕官房長官。\n\nあるいは大穴で幹事長もあり得るのでは。', ' 世耕さんお久しぶりです！\n次は衆院への鞍替え 何が何でもやって下さい！日本国民にとって二階さんより世耕さんの方が頼りになります。しかもボンクラ息子云々など国民ナメてんのか？と思います   期待しております。', ' 菅さんに関しては、モリ・カケや桜見のような問題は起きないだろうと、その点については安心できる部分がある。', ' 世耕官房長官', ' 自分は、幹事長が衆院に来られるのを心待ちにしておりますm(__)m', ' 先生が仰っている通り、国民の皆さんはコロナ危機をどうするか、なんですよ  先生、イージス=敵基地に拘るヒト、どうしてなのか分かりますか  ごめんなさい、極秘です', ' @GNGtaRtE1jmbSsp 世耕さんが、参議院でなければ・・・・・。', ' 二階の地盤を奪って衆院議員になってください。', ' ポスト安倍\n世耕さんは？', ' @kabumichi む、\n世耕官房長官が見えますぞ', ' 弱い部分が生き残れないような危機に直面します。人権は常に仕事であるべきです。あなたからの需要を期待する人々の世話をしてください。 #translatelife', ' 国益、国土も防衛を！', ' かの国関係だけは引かないで頂きたいです。アメリカは、自国を守ろうと強い意思を示してます。\n推しの方と共に本当に宜しくお願い致します🙇', ' @RibbonChieko 今回は見え見えの出来レースでしょう。', ' そして世耕さんは衆議院議員に鞍替えしてください。', ' デフレ下でインフ対策しないよう寄り添って、フォローして頂きたい。', ' @mamehiropon @sugawitter \n菅長官支持ですが、\n少子化対策の不妊治療の助成は\n日本国籍の親と子供に限定してください。', ' 二階降ろし期待しています。', ' 消費税減税をサポートしてあげてください', ' きっと菅さんが総理になられるでしょう!\nその次は世耕さんです!\n応援しています!', ' ＞安倍総理の路線を切れ目なく着実に引き継げる人物です\n\nここ重要ですね\n菅さんを支持します', ' 二階のしがらみがなくなった時は、衆院に鞍替えし、何れは世耕さんもですね。', ' @ikuhou 説得力ありますね‼️', ' 😺衆議院出て幹事長とかやって欲しいぞ', ' お三方の所見発表演説会、拝聴しました。ニュースの切り取りでないから、政策への思い、人柄まで感じられます。', ' 女系天皇、尖閣問題、アイヌ問題、移民問題、国内の外国人による土地買収、対米対中経済政策、この7年ほどの間に表面化し、変化してきた国内事情、国のトップの方はこれからどのように完成させるのでしょう？(ｰｰ;)', ' 是非、世耕大臣のお力も\n菅さんにお貸しください。', ' 世耕さんは的確な判断をされるので😚安倍総理残り期間の継承出来る人が誰か？ですもんね。\n世耕さんの入閣にも期待しています!🤭', ' 広島の豪雨災害の時\n世耕さんツイートに\n何度も勇気づけられました。\n今度は官房長官になって\nその手腕を発揮してほしいです。', ' @RibbonChieko 次回の選挙で衆議院から出てほしいです。', ' 自分は世耕さんにいつか総理になって欲しい。', ' 財務省コントロールできますかね？脱緊縮財政しないと、いつまでたっても日本の復活はなく、やれインバウンドだとかになる。国土強靭化もままならず、地方経済は沈んだまま。中国韓国にきっちりとした姿勢出せますか？憲法改正、移民受入阻止できますかね？', ' 私は次期、もしくはその次に\n世耕さんを総理総裁へと支持します。', ' 官房長官を切望致します‼️', ' @RibbonChieko 和歌山のほうも宜しくお願いします。', ' 先日 熊野川河口付近にて クリーン活動を実施いたしました\n明日も引き続き クリーン活動を実施する予定です\n願わくは 熊野川河口付近に打ち上げられるゴミの量を減らし 海や川の環境汚染防止に 力を注いでい… https://t.co/uZSDketoXe', ' 世耕さん、衆議院和歌山３区から出馬して下さい。\n\n習近平国賓招待をしても、中国人留学生を受け入れても無駄です。中国は日本侵略を企んでいます。\n\n侵略されたらウイグル人達のように生きたまま内臓を盗り出さ… https://t.co/NB4A8VhGkv', ' @fbKSr2LcCX8V553 次は衆院選に立候補してください', ' 早く衆議院にくら替えして総理を目指してください', ' 世耕さんは官房長官ですかね', ' F2を切れる流れが見えたか。人事が楽しみです。', ' 私はいつの日か、世耕総理を楽しみにしています。', ' 海外のハニトラにかかってない事を祈ってます\n頑張って下さい\n出来れば衆議院で', ' 菅さんだったら安心出来ますね。', ' 世耕官房長官…見てみたいなぁ🤔\n経産相のときのバッサバサ斬りを、今度は国内メディアに向けて☺', ' 世耕先生が官房長官してください\nそして首相へ', ' 世耕さん、衆院へは…\nお願い出来ないかなぁ…', ' 再度の給付金・消費税減税をお願いします。', ' @RibbonChieko 他の候補者を見たら菅さんでいいと思うけど、危機管理での瞬発力とか言ったらウソだろ😅', ' ガースーしか勝たん！！！！\u3000党員投票しました！！\u3000ガースー！', ' 菅官房長官の次は世耕さんが官房長官がいいです', ' 官房長官、大穴で、世耕さんに❗\n失礼‼️でも応援しています😉', ' @RibbonChieko 次の次くらいにでも、世耕さんに総理になってもらいたいです', ' @318pygLV 早く衆議院に鞍替えして総理を目指してください', ' 菅さんの演説、聞いております。\n\n高齢だし堅実さは裏返せば地味に見えるので選挙の顔として心配でしたが、生い立ちや迎賓館のくだり、ダムの件、携帯料金など国民目線で日本を良くして行ってくださる精神が伝わり… https://t.co/sMPF5iT3Sw', ' 近い将来、世耕総理誕生を熱望します！！！！！', ' @RibbonChieko 世耕さんにも期待しています。', ' 対コロナ\n対中、対韓、対北\n\n安倍総理と共に闘ってきた\n皆さんなら、一先ず安心です✨', ' 世耕さんは、いつか総理大臣になりたいですか？✴️', ' この有事です。\nどうか世耕さんはじめ 他の方々も一丸となり日本の為に尽力していただきたいです。\n日本の子供達の未来を是非とも守ってください。', ' 世耕さん次はあなたやで。\n準備しといてやぁ。', ' でも、来年9月までの繋ぎなんでしょ？で、岸田さん、でつぎは、河野さん\nその順番なんすよね。\nまぁ、中国に占領されずに、いい国にしてくれたら誰でもよろしおまっせ、私は🙄', ' ワクワクしています。天・地・人が菅官房長官に味方しました。期待しています。\n世耕さんも衆議院に乗り換えていただくことを望んでいます。', ' ご活躍を期待しています。入閣お願いいたします。', ' 私は世耕さんか小野寺さんがいいなぁ‥', ' 私は世耕さんを応援してます', ' 世耕幹事長 お疲れ様です。この見解を菅政権での官房長官フラグと判断しました。政権を懲らしめるだの生意気なマスゴミを懲らしめて頂きたい。', ' 私も世耕官房長官を希望します。もしくは防衛大臣を希望します。', ' 江沢民氏「日本人は金に弱い。２０年で落とせるだろう」今の売国これですか？', ' 是非官房長官になって活躍していただきたいな。', ' 自助は国民の気持ちによりそってないですよ。公助＋でしょう。もりとも、やくざ者と写真、あんり、だいたいなぜ今選挙なんですか・多くの人が菅維新なら目も当てれないって、政治家として恥ずかしくないんですか？公… https://t.co/gk9CjMhgyl', ' 私も世耕さんにもっともっともっと前に出て来て貰いたいです(๑･̑◡･̑๑)💓', ' つまり世耕さんは安倍政権を支持し公文書改ざん、官僚の忖度も容認し、政治主導の名の下に恐怖政治を推し進めるんですね。少しがっかりしました。森友、加計、桜を見る会は安倍総理のスキャンダルですが、菅さんは全… https://t.co/zz8cqmQz6R', ' 覚悟がおありなのですね', ' 菅さんより世耕さんに首相になってほしいです。', ' 失言もなさそうですしね。頭の回転が早い。長期政権を希望します。', ' 世耕さんに総理になって欲しい気持ちもありました\n菅さんの力となってください', "" 私は菅総理、世耕官房長官を期待しています(*'▽'*)♪"", ' 他の二人と比べればまだマシというイメージですが他にいないのかと思うと悩ましいところです。', ' 笑っちゃいますね。国民の気持ちに寄り添う男が何故国民が疑惑と思ってることを無視するのか？', ' 官房長官には世耕さんを希望致します。', ' お疲れ様ですm(__)m\nこれからの益々の御活躍を期待しております。\n世耕先生、有り難う御座いました。', ' お疲れ様です。\n\n世耕官房長官期待してます😊\n安倍政権の継承となると世耕さんが1番安心して任せられると思います。', ' @DaigoHitoshi 菅政権では是非世耕さんに官房長官をなさっていただきたいです。\nこの混乱した状況では、表裏で的確に主張し実行できる政治家でないと菅政権を強力にサポートできません。', ' いつの日か、遠くない未来に、期待しております。', ' 世耕さん、早く衆議院へ‼️', ' 世耕官房長官を希望します', ' 他の方も仰ってますが個人的には\n\n🌸菅義偉総理大臣\n🌸世耕官房長官\n\n希望です*\\(^o^)/*', ' 世耕さんは衆院に移るつもりはないのですか？', ' 次期総選挙にて鞍替えをお願いいたします！', ' アイヌ新法と海外の関係はダメでしょ', ' 私は世耕さんを支持してます\n次の選挙は衆議院での立候補を望みます\n是非とも総裁を目指してほしいです\n選挙区は違うけど応援しております。', ' アイヌ新法はだけが気がかりです。\n何とか自民内部からウポポイ事業とアイヌ新法の撤廃を具申できないものでしょうか？', ' 世耕さん、是非、衆議院に鞍替えして、総理を目指してください。\n\n応援しています。', ' 世耕さんも衆議院に回って下さいな。', ' 党員投票券を投函しました。\nもちろん、菅義偉、と書きました。\n\n世耕先生、次期に期待しております。\n安倍総理政権を継続し、日本国ど真ん中に、正しい保守を根付かせる為に。', ' 失礼します。\n安部イズム、伝承された、一番弟子。🙏😅\n\nいずれ、日本背負って立って頂ける。信じてます。\n\n頑張ってくださいね。\n🧐', ' 官房長官をお願いします。', ' そして世耕官房長官になり、日本を舵取りしてください。期待しています！', ' 一日本国民として応援致します❗👍', ' 世耕さんの言葉は穏やかながら、重みがある', ' 安倍路線引き継いた！安倍政治はまだ終わってない！なんて輩が沢山でてくると思いますが外野に惑わされる事なく頑張ってほしいですね。', ' 「菅」首相と書くのはやめて「菅義偉」首相にしていただきたいです。暗黒時代を想起するので…😓', ' 世耕さんが総理大臣になるのを願っていますよ～💞👌😉', ' 消費税減税を否定されている点は承服できません。。', ' わたしも候補者指名には\u3000菅 義 偉\u3000と書きました。\n世耕さんがこれからも菅さんの右腕として、日本をしっかり守っていただきたいです！', ' なら世耕さんもそのまま官房長官に上がりましょう！\nこのタイミングでの官房長官なんて身体壊すから嫌でしょうけど笑世耕さんには期待してますんで！', ' 世耕さん。衆議院議員に鞍替えしてほしいです。是非、総理総裁を目指してほしいです。', ' 菅さんもですが世耕さんにも大きな期待を持ってます。\n菅さんなら大きな改革をやってくれると信じてます。\n頑張ってください！', ' アイヌ新法について本当に日本の為になるのか注視してください。お願いします。', ' もう、年寄りは引退して、はよ世耕さんが総裁になって欲しいというのが大方の人の意見ですかね。', ' こんにちは👋😃\n世耕先生\n次期菅内閣におきましては\n世耕先生の\n入閣のニュース\n楽しみに待っております', ' 次は世耕弘成総理大臣の実現に期待しています。', ' 世耕先生もやがては総裁・総理へ。\n是非お願い致します。', ' 将来的に、世耕さんの首相こそ、期待してます。', ' 今の日本は間違いなく緊急事態の中。今回の総裁＝総理大臣に求められるのは、ここまで比較的うまくいっている「安倍政権の方針の継承」だと考えます。これができるのは間違いなく菅義偉氏だと思います。', ' 世耕議員が支持する事で菅さん支持に更に自信が付きました！\n\n早く内閣入りして下さい！\n自分は世耕総理となってほしいです！', ' 今回は菅官房長官で固いですよね。しかし、そろそろ関西からも総理大臣が出て来て欲しい頃合いですね(意味深)', ' では、次は「世耕官房長官」を希望します。まぁ、ご本人に言っても仕方ないですが。w', ' 世耕さんも出るべきです‼️安倍総理の路線確実に引き継げるでしょう\u3000期待しております', ' がっすん（菅さん）応援👏拍手。\nアイヌ法の闇もちゃんと暴いてくださいね。', ' おかしくないかな？？', ' 今日、党員投票ハガキが届きました。\n菅官房長官に投票します。\n菅政権では世耕先生が官房長官になっていただける事を期待しています。', ' 世耕議員早く総理を目指して下さい。', ' 日本の為に確かな判断と素晴らしい仕事の出来る世耕さんが\nそう仰るなら安心ですね。\n菅さんへの国民からの不安は払拭され、安心と信頼がますます増します。\n国民が迷う時にいつも確かな情報を有難うございます。\n＃菅義偉候補支持\n＃世耕大臣に感謝', ' 世耕さんがおっしゃるなら間違いないですね☺️', ' 個人的には世耕さんが今度の菅内閣の官房長官に\n指名されたらなぁ···\n\n等と思っていますwまだ早いですかねw😁', ' 菅官房長官を支持しますが、何やら右のアベガーから、アイヌとインバウンドの件で誤解されている？のを払拭してほしいです。', ' 次は世耕さん‼️頼むよ‼️', ' 世耕さんも勝負に出る準備を！！', ' 「安倍総理一筋」の世耕さんが支持するガースー✨🍵\nhttps://t.co/MWxJlwgrmP', ' 世耕さんは統一教会と関わりあるのですか？', ' 世耕議員、私は世耕議員が早く登って来て下さる事に期待して待ってます。', ' 世耕さんがそう仰るのなら、一番の適任なのでしょう。', ' 消費減税してくれますかね、、', ' #スガノミクス\n金融緩和もどきと\n緊縮増税と\n構造破壊の\n\n3点パッケージやな。\n(*´ω｀*)\n\n#敵は財務省 https://t.co/DF2Tqo5bET']"
1,先ほどまで、NHKの日曜討論に生出演しておりました。安倍総理の辞任表明を受けての議論でした。 https://t.co/jNOK45tAan,"[' こんなフェイクを放置していて大丈夫ですか？ちなみに上原美優さんの自殺は民主党政権時代ですが… https://t.co/XPQFNNXSKA', ' 世耕総理は近い', ' 世耕さん、せめて週に一回はツイートで情報発信して下さると助かるのですが〜。。。 https://t.co/W015ScxDzd']"
2,"豪雨被害を受けた熊本県球磨村と人吉市を視察。行政や事業者から現状ヒアリング。私から本日閣議決定された生活・生業再建パッケージを説明。
商店の再建に励む多くの方から「ここで事業再建しても、また水害に遭うのではないか？」との声を頂いた… https://t.co/Tca2Hyw3ku",[' うちわを1人1個、配布してもらえると助かると思います。#避難所']
3,"昨年、私（当時経産相）と加藤勝信厚労大臣（当時党総務会長）が顧問となって立ち上げた「明るい社会保障改革推進議連」に関する記事です。今まで行われてこなかった角度から社会保障改革を議論し、いくつかの政策も実現してきました。
https://t.co/0JJzfi1pf2",[' 介護保険なんて、ややこし過ぎて現場はその制度に追いついていないんですよ。\n\nコロナは、 https://t.co/Okmor6ILCd']
4,新型コロナウイルス接触確認アプリ、不具合が修正されました。きちんと使用開始日からの日数が表示されてるようになりました。 https://t.co/JuNFEMhTAd,[]
